entity_type,entity_id,related_type,related_id,direct_or_indirect,relationship,impact_depth,impact_path
PR,335918,COMMIT,5acd2e9d00bb174d7f1e89484e454cdeafa3cc18,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:5acd2e9d00bb174d7f1e89484e454cdeafa3cc18
PR,335918,COMMIT,6ff09e97e0f4751b3d5b4bf16d545f11cc507525,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:6ff09e97e0f4751b3d5b4bf16d545f11cc507525
PR,335918,COMMIT,55e4aeee6c4fcffa643b8aa7ecd9260d59bac779,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:55e4aeee6c4fcffa643b8aa7ecd9260d59bac779
PR,335918,COMMIT,739c4e71e9ca5c2cda1d37655dd40a50097501da,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:739c4e71e9ca5c2cda1d37655dd40a50097501da
PR,335918,COMMIT,55e8fe08cb19046df31714bc641cafbdebaa18ba,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:55e8fe08cb19046df31714bc641cafbdebaa18ba
PR,335918,COMMIT,d7384d1f3a317b63c92120f400431dc89f95c5dd,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:d7384d1f3a317b63c92120f400431dc89f95c5dd
PR,335918,COMMIT,5136e54c058ce520eee36ff6fc653799ec1cb16f,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:5136e54c058ce520eee36ff6fc653799ec1cb16f
PR,335918,COMMIT,e725c6229f8cc3421c5e4e5eca2ff08bb904949e,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:e725c6229f8cc3421c5e4e5eca2ff08bb904949e
PR,335918,COMMIT,3ad68d5472ab620a0d22cfe636cc0824a9d2c3db,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:3ad68d5472ab620a0d22cfe636cc0824a9d2c3db
PR,335918,COMMIT,ce9518db6c88fca5230f242020548d002081a96b,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:ce9518db6c88fca5230f242020548d002081a96b
PR,335918,COMMIT,89ecb6e7823b2578978c0da41734c98d05c65106,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:89ecb6e7823b2578978c0da41734c98d05c65106
PR,335918,COMMIT,b0cefa005262557e711dbb007dfa090350d49914,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:b0cefa005262557e711dbb007dfa090350d49914
PR,335918,COMMIT,897e9acc2e1b330bf482fed0762c7695576906f9,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:897e9acc2e1b330bf482fed0762c7695576906f9
PR,335918,COMMIT,ec81069e73c31b8026ce3ecfd550f661a04f1874,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:ec81069e73c31b8026ce3ecfd550f661a04f1874
PR,335918,COMMIT,21b1bc45462555b9aa09e7e6e8c85d6dff259c57,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:21b1bc45462555b9aa09e7e6e8c85d6dff259c57
PR,335918,COMMIT,46f275faf0adb32bb46b56b97321b40056eda8c5,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:46f275faf0adb32bb46b56b97321b40056eda8c5
PR,335918,COMMIT,4887fd3d0982765cc5c72122224cbf94e9e110ec,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:4887fd3d0982765cc5c72122224cbf94e9e110ec
PR,335918,COMMIT,94655798aedb452a2895ea55633278113317913b,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:94655798aedb452a2895ea55633278113317913b
PR,335918,COMMIT,84f6e28228ff71da042031d1567366a22dd0061a,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:84f6e28228ff71da042031d1567366a22dd0061a
PR,335918,COMMIT,812c6d073ec7e4473f5c39a581d79e9c4aa32199,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:812c6d073ec7e4473f5c39a581d79e9c4aa32199
PR,335918,COMMIT,ba59ddab87b81e503f8ba63491d6233aa529eacf,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:ba59ddab87b81e503f8ba63491d6233aa529eacf
PR,335918,COMMIT,680dadd855376f49c4142e768da35aa2d6294c5a,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:680dadd855376f49c4142e768da35aa2d6294c5a
PR,335918,COMMIT,9895e744bf4fbbc43dc2f6532cd3ec8d4e506eb1,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:9895e744bf4fbbc43dc2f6532cd3ec8d4e506eb1
PR,335918,COMMIT,5a41ad573533f480f93e6440c6a18bd404d00d96,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:5a41ad573533f480f93e6440c6a18bd404d00d96
PR,335918,COMMIT,adae8b7aea9b3416dd6261cfb159f5cfb55394c7,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:adae8b7aea9b3416dd6261cfb159f5cfb55394c7
PR,335918,COMMIT,12ada2636acbbd6120262221963537a623ff03c5,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:12ada2636acbbd6120262221963537a623ff03c5
PR,335918,COMMIT,c028b7453c4feb544b098a562c787361477a1429,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:c028b7453c4feb544b098a562c787361477a1429
PR,335918,COMMIT,dbd5e5836cb65bdd6730ead7ce7071afcbff24de,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:dbd5e5836cb65bdd6730ead7ce7071afcbff24de
PR,335918,COMMIT,ef811a2107dc77cd677694caa7da3a587c4813e4,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:ef811a2107dc77cd677694caa7da3a587c4813e4
PR,335918,COMMIT,916be29e2b424c7ed44e7b9271d8cb4004631ac6,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:916be29e2b424c7ed44e7b9271d8cb4004631ac6
PR,335918,COMMIT,35f82705ef2c76557cc3d4081ae9b66b196a8029,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:35f82705ef2c76557cc3d4081ae9b66b196a8029
PR,335918,COMMIT,0488fd781e6691fc33333fd409fefd6bcc8432d6,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:0488fd781e6691fc33333fd409fefd6bcc8432d6
PR,335918,COMMIT,b8c97ab75cf5aa4c389718a5c4aa94da61b1192e,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:b8c97ab75cf5aa4c389718a5c4aa94da61b1192e
PR,335918,COMMIT,a68fc141a6d4b238840a4efb59d5c5af67175b73,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:a68fc141a6d4b238840a4efb59d5c5af67175b73
PR,335918,COMMIT,fcdedf68263e388f2592bb99c84043c61ccb961a,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:fcdedf68263e388f2592bb99c84043c61ccb961a
PR,335918,COMMIT,5d9011925c040fca86ee3e8807b7d2d63a96f44e,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:5d9011925c040fca86ee3e8807b7d2d63a96f44e
PR,335918,COMMIT,adde3aa9262a8a9e28acec9a7cbdae2718df6ca2,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:adde3aa9262a8a9e28acec9a7cbdae2718df6ca2
PR,335918,COMMIT,a494c2206049de376eb224a6561c338858108a9a,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:a494c2206049de376eb224a6561c338858108a9a
PR,335918,COMMIT,9029f3e858d9adfa3b7c88d944d8de988207c912,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:9029f3e858d9adfa3b7c88d944d8de988207c912
PR,335918,COMMIT,b91bcf333fb2e0e06a7c2fadcfbbfd27b6933a19,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:b91bcf333fb2e0e06a7c2fadcfbbfd27b6933a19
PR,335918,COMMIT,98ab40e2c9c32ab3ad867e80aafcb44f509fe349,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:98ab40e2c9c32ab3ad867e80aafcb44f509fe349
PR,335918,COMMIT,72946c415325b11c734bdf08cce6801b97c9da1a,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:72946c415325b11c734bdf08cce6801b97c9da1a
PR,335918,COMMIT,eed1bd20f04e191418017c9ae5f819a0c288e835,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:eed1bd20f04e191418017c9ae5f819a0c288e835
PR,335918,COMMIT,a2e483dc3de9324dcaf72f8430bce27d988a79e0,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:a2e483dc3de9324dcaf72f8430bce27d988a79e0
PR,335918,COMMIT,c6348e014f5b6158a481de364ecc3abcb66c37cb,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:c6348e014f5b6158a481de364ecc3abcb66c37cb
PR,335918,COMMIT,ef3f14e3ae0b4c67d100feaccff0d13c86a04062,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:ef3f14e3ae0b4c67d100feaccff0d13c86a04062
PR,335918,COMMIT,f4ac34169254c604607c83df83bf4a2657e09fd8,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:f4ac34169254c604607c83df83bf4a2657e09fd8
PR,335918,COMMIT,b02ead91916ca1ce7e88c0bff4891bb4d913f462,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:b02ead91916ca1ce7e88c0bff4891bb4d913f462
PR,335918,COMMIT,67c1c6c97d3580d39beff89e5e95f9c8ad2d9019,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:67c1c6c97d3580d39beff89e5e95f9c8ad2d9019
PR,335918,COMMIT,ebe0039eb4eecb95241e6f0dfee3b9961f95e613,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:ebe0039eb4eecb95241e6f0dfee3b9961f95e613
PR,335918,COMMIT,fe0e4f71daaad63b9cb1b25351f3a01e4161570a,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:fe0e4f71daaad63b9cb1b25351f3a01e4161570a
PR,335918,COMMIT,d1590262ec47607811ce78e350eccfaab69d6bf4,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:d1590262ec47607811ce78e350eccfaab69d6bf4
PR,335918,COMMIT,16d977cfed21626b964bd0326f639ca04c5f72e4,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:16d977cfed21626b964bd0326f639ca04c5f72e4
PR,335918,COMMIT,55529d238df58bcaa4b492cd065cc4d82c6dc5aa,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:55529d238df58bcaa4b492cd065cc4d82c6dc5aa
PR,335918,COMMIT,d0c8ef2d0dcd5f71356b5d96e47cd9ee124a1e83,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:d0c8ef2d0dcd5f71356b5d96e47cd9ee124a1e83
PR,335918,COMMIT,5e8162adeb1db52f7dd6e4edd3145d40d755f295,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:5e8162adeb1db52f7dd6e4edd3145d40d755f295
PR,335918,COMMIT,0b84664ffd69bc1fc46f58f556bae2f7b2d803ca,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:0b84664ffd69bc1fc46f58f556bae2f7b2d803ca
PR,335918,COMMIT,45b464d568a6f15090a41dd595e578556cd0d62c,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:45b464d568a6f15090a41dd595e578556cd0d62c
PR,335918,COMMIT,6fd4f4f1444972d00a2566eac4d575290ebd0f42,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:6fd4f4f1444972d00a2566eac4d575290ebd0f42
PR,335918,COMMIT,3f05f636969b6695ebdfcd2ea539558dd1ffc58c,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:3f05f636969b6695ebdfcd2ea539558dd1ffc58c
PR,335918,COMMIT,4a88bfa739627dc0d88234931c15e54b4f81420d,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:4a88bfa739627dc0d88234931c15e54b4f81420d
PR,335918,COMMIT,20e431dff416f0343c37d05cf43fd4b844a478d9,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:20e431dff416f0343c37d05cf43fd4b844a478d9
PR,335918,COMMIT,cfaedfe352bba37e3b109413c77ee2e1bd626e38,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:cfaedfe352bba37e3b109413c77ee2e1bd626e38
PR,335918,COMMIT,1e407c3d9e647ab0a734d8027cc8fc9faa7b9960,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:1e407c3d9e647ab0a734d8027cc8fc9faa7b9960
PR,335918,COMMIT,c52052dba3e2489defe20a2aad554efec9682794,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:c52052dba3e2489defe20a2aad554efec9682794
PR,335918,COMMIT,9483681a2c2ef2f992d20bf9eed467221d0141be,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:9483681a2c2ef2f992d20bf9eed467221d0141be
PR,335918,COMMIT,88cb81ed7b4cd7b1b04f7141436acaaf647fc004,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:88cb81ed7b4cd7b1b04f7141436acaaf647fc004
PR,335918,COMMIT,17e3e4c7922147fd2e6f792aba0dc4c4482c089f,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:17e3e4c7922147fd2e6f792aba0dc4c4482c089f
PR,335918,COMMIT,5f9bf85be3fe28041c9662404458e0b87b2d4303,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:5f9bf85be3fe28041c9662404458e0b87b2d4303
PR,335918,COMMIT,cb4cac86f9376bf1ebd888b85757b40d7ed5cf12,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:cb4cac86f9376bf1ebd888b85757b40d7ed5cf12
PR,335918,COMMIT,883fae75c7b9bfd42c8f8dc75e7b36ebab918f3f,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:883fae75c7b9bfd42c8f8dc75e7b36ebab918f3f
PR,335918,COMMIT,7436f2a5d727ec53590678de99f8f839d5918ba5,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:7436f2a5d727ec53590678de99f8f839d5918ba5
PR,335918,COMMIT,5cd999051bdd30f46aa575892c523a175483384a,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:5cd999051bdd30f46aa575892c523a175483384a
PR,335918,COMMIT,b40bde121ef0af33e4c27d007af2593f7051c7d9,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:b40bde121ef0af33e4c27d007af2593f7051c7d9
PR,335918,COMMIT,e3fd3e269cc9808a977cb5b5c937b2ad7ae11f3f,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:e3fd3e269cc9808a977cb5b5c937b2ad7ae11f3f
PR,335918,COMMIT,49c35f318f4cc82ee143a3d47b5145878b3b083e,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:49c35f318f4cc82ee143a3d47b5145878b3b083e
PR,335918,COMMIT,b39dcad42d03d6e5224836a6e88e29fbc644a8a8,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:b39dcad42d03d6e5224836a6e88e29fbc644a8a8
PR,335918,COMMIT,64831aa63c5d037f852d46224b3a531d469fefe9,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:64831aa63c5d037f852d46224b3a531d469fefe9
PR,335918,COMMIT,cd5a18487d7059c8b09b384b4067d5924d87eb4f,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts -> COMMIT:cd5a18487d7059c8b09b384b4067d5924d87eb4f
