file_name,dominant_developer,dominant_developer_share,total_commits,unique_developers,files_losing_dominant_contributor,files_with_no_remaining_contributor,remaining_contributor_share,high_concentration_flag
src/vs/platform/agentHost/test/node/e2e/captures/codex-fresh-peer-chat-does-not-inherit-default-chat-context.yaml,dmitrivMS,0.23076923076923078,13,10,0,0,0.7692307692307692,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-handles-a-missing-file-without-a-session-error.yaml,roblourens,0.2,25,14,0,0,0.8,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-initialize-advertises-host-owned-input-capabilities.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/codex-inspects-git-status.yaml,roblourens,0.3125,16,10,0,0,0.6875,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-invalid-workspace-skills-retain-their-paths-and-validation-diagnostics.yaml,roblourens,1.0,1,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/codex-listmodels-returns-well-shaped-model-entries-after-authenticate.yaml,sandy081,0.23529411764705882,17,12,0,0,0.7647058823529411,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-lists-workspace-entries.yaml,roblourens,0.19444444444444445,36,25,0,0,0.8055555555555556,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-marking-a-session-read-sets-the-read-status-flag.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/codex-marking-a-session-unread-clears-the-read-status-flag.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/codex-materialized-provider-exposes-its-supported-management-artifacts.yaml,roblourens,0.3076923076923077,13,9,0,0,0.6923076923076923,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-materialized-provider-exposes-runtime-slash-command-completions.yaml,dmitrivMS,0.23076923076923078,13,10,0,0,0.7692307692307692,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-model-changes-between-turns-retain-provider-context.yaml,dmitrivMS,0.23076923076923078,13,10,0,0,0.7692307692307692,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-peer-chat-catalog-and-transcript-survive-a-host-restart.yaml,dmitrivMS,0.23076923076923078,13,10,0,0,0.7692307692307692,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-peer-chat-completes-a-simple-turn.yaml,dmitrivMS,0.23076923076923078,13,10,0,0,0.7692307692307692,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-peer-chat-creates-a-file-in-a-nested-directory.yaml,dmitrivMS,0.23076923076923078,13,10,0,0,0.7692307692307692,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-peer-chat-creates-a-file-in-the-parent-workspace.yaml,dmitrivMS,0.23076923076923078,13,10,0,0,0.7692307692307692,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-peer-chat-edits-an-existing-workspace-file.yaml,dmitrivMS,0.23076923076923078,13,10,0,0,0.7692307692307692,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-peer-chat-handles-a-missing-workspace-file-without-an-error.yaml,dmitrivMS,0.23076923076923078,13,10,0,0,0.7692307692307692,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-peer-chat-reads-a-file-from-a-nested-directory.yaml,dmitrivMS,0.23076923076923078,13,10,0,0,0.7692307692307692,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-peer-chat-reads-a-file-from-the-parent-workspace.yaml,dmitrivMS,0.23076923076923078,13,10,0,0,0.7692307692307692,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-peer-chat-reads-a-filename-containing-spaces.yaml,dmitrivMS,0.23076923076923078,13,10,0,0,0.7692307692307692,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-peer-chat-retains-context-across-consecutive-turns.yaml,dmitrivMS,0.23076923076923078,13,10,0,0,0.7692307692307692,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-peer-multiple-simple-attachments-reach-the-provider-request.yaml,dmitrivMS,0.23076923076923078,13,10,0,0,0.7692307692307692,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-peer-provider-context-survives-unsubscribe-and-resubscribe.yaml,dmitrivMS,0.16666666666666666,12,10,0,0,0.8333333333333334,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-peer-resource-attachment-reaches-the-provider-request.yaml,dmitrivMS,0.16666666666666666,12,10,0,0,0.8333333333333334,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-peer-resource-selection-attachment-includes-its-line-reference.yaml,dmitrivMS,0.16666666666666666,12,10,0,0,0.8333333333333334,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-peer-simple-attachment-reaches-the-provider-request.yaml,dmitrivMS,0.16666666666666666,12,10,0,0,0.8333333333333334,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-peer-simple-attachment-without-a-model-representation-is-omitted-from-the-provider-request.yaml,dmitrivMS,0.16666666666666666,12,10,0,0,0.8333333333333334,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-planning-mode-input-stays-on-the-same-session-and-retains-context-after-returning-to-interactive-mode.yaml,dmitrivMS,0.16666666666666666,12,10,0,0,0.8333333333333334,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-preserves-a-fenced-multiline-markdown-response.yaml,dmitrivMS,0.25925925925925924,27,15,0,0,0.7407407407407407,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-provider-input-request-cancellation-returns-to-the-turn.yaml,dmitrivMS,0.16666666666666666,12,10,0,0,0.8333333333333334,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-provider-input-request-is-answered-through-ahp.yaml,dmitrivMS,0.16666666666666666,12,10,0,0,0.8333333333333334,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-reads-a-file-from-a-nested-directory.yaml,roblourens,0.2,25,14,0,0,0.8,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-reads-a-filename-containing-spaces.yaml,roblourens,0.22727272727272727,44,26,0,0,0.7727272727272727,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-reads-a-value-from-json.yaml,roblourens,0.375,8,5,0,0,0.625,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-reads-an-existing-text-file.yaml,roblourens,0.2,25,14,0,0,0.8,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-recreated-peer-chat-starts-with-fresh-provider-context.yaml,dmitrivMS,0.16666666666666666,12,10,0,0,0.8333333333333334,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-removing-a-missing-queued-message-leaves-chat-state-unchanged.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/codex-rename-completion-appears-after-a-locally-renamed-turn.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/codex-renames-a-workspace-file.yaml,roblourens,0.14583333333333334,48,30,0,0,0.8541666666666666,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-reordering-a-missing-queue-leaves-chat-state-unchanged.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/codex-retains-context-across-consecutive-turns.yaml,sandy081,0.23529411764705882,17,12,0,0,0.7647058823529411,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-runs-a-deterministic-shell-command.yaml,roblourens,0.2631578947368421,19,14,0,0,0.736842105263158,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-secondary-workspace-skill-reaches-the-codex-model-request.yaml,DonJayamanne,0.18181818181818182,11,9,0,0,0.8181818181818181,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-sends-a-simple-message-and-receives-a-response.yaml,sandy081,0.23529411764705882,17,12,0,0,0.7647058823529411,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-add-artifact-or-reference-records-a-reference-in-session-state.yaml,roblourens,0.12195121951219512,41,23,0,0,0.8780487804878049,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-add-artifact-or-reference-records-artifacts-and-references-in-one-batch.yaml,Giuspepe,0.14285714285714285,28,16,0,0,0.8571428571428572,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-add-artifact-or-reference-rejects-a-session-management-link.yaml,roblourens,0.12195121951219512,41,23,0,0,0.8780487804878049,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-addcomment-converts-a-one-based-input-range-to-the-zero-based-annotations-range.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-addcomment-persists-a-one-based-file-range-on-the-annotations-channel.yaml,roblourens,1.0,1,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-create-session-currentsession-applies-an-explicit-peer-title.yaml,dmitrivMS,0.16666666666666666,12,10,0,0,0.8333333333333334,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-create-session-currentsession-starts-a-prompt-in-a-peer-chat.yaml,dmitrivMS,0.16666666666666666,12,10,0,0,0.8333333333333334,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-create-session-materializes-a-selected-model-child-session-and-starts-its-prompt.yaml,dmitrivMS,0.16666666666666666,12,10,0,0,0.8333333333333334,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-delete-session-refuses-to-delete-the-invoking-session.yaml,roblourens,0.3125,16,10,0,0,0.6875,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-delete-session-removes-a-non-current-session.yaml,dmitrivMS,0.16666666666666666,12,10,0,0,0.8333333333333334,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-deletecomments-removes-accepted-feedback-without-touching-hidden-feedback.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-get-current-session-returns-the-invoking-session-metadata-and-open-link.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-get-session-context-accepts-an-open-session-link.yaml,SparshGarg999,0.14285714285714285,14,10,0,0,0.8571428571428572,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-get-session-context-accepts-explicit-summary-detail.yaml,SparshGarg999,0.14285714285714285,14,10,0,0,0.8571428571428572,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-get-session-context-digest-includes-completed-response-text.yaml,SparshGarg999,0.14285714285714285,14,10,0,0,0.8571428571428572,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-get-session-context-full-includes-prior-server-tool-input.yaml,roblourens,0.3125,16,10,0,0,0.6875,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-get-session-context-summary-includes-a-completed-prior-turn.yaml,roblourens,0.3125,16,10,0,0,0.6875,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-get-session-context-transcriptlimit-keeps-only-the-newest-turn.yaml,roblourens,0.3125,16,10,0,0,0.6875,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-list-and-remove-round-trip-a-recorded-reference.yaml,roblourens,0.12195121951219512,41,23,0,0,0.8780487804878049,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-list-sessions-can-include-an-archived-session-on-request.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-list-sessions-createdafter-accepts-current-sessions.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-list-sessions-createdafter-excludes-sessions-before-the-boundary.yaml,SparshGarg999,0.14285714285714285,14,10,0,0,0.8571428571428572,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-list-sessions-createdbefore-accepts-sessions-before-a-future-boundary.yaml,SparshGarg999,0.14285714285714285,14,10,0,0,0.8571428571428572,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-list-sessions-createdbefore-excludes-current-sessions.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-list-sessions-direct-lookup-accepts-an-open-session-link.yaml,dmitrivMS,0.16666666666666666,12,10,0,0,0.8333333333333334,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-list-sessions-hides-archived-sessions-by-default.yaml,SparshGarg999,0.14285714285714285,14,10,0,0,0.8571428571428572,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-list-sessions-includearchived-returns-active-and-archived-sessions.yaml,SparshGarg999,0.14285714285714285,14,10,0,0,0.8571428571428572,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-list-sessions-returns-live-session-metadata.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-list-sessions-status-filter-combines-active-and-archived-sessions.yaml,SparshGarg999,0.14285714285714285,14,10,0,0,0.8571428571428572,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-list-sessions-status-filter-finds-the-invoking-in-progress-session.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-list-sessions-unread-filter-returns-the-invoking-unread-session.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-list-sessions-workspace-filter-excludes-sessions-in-other-folders.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-listcomments-executes-in-process-with-an-empty-annotation-channel.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-listcomments-returns-accepted-feedback-and-reports-hidden-review-feedback.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-rename-chat-renames-the-chat-it-runs-in.yaml,roblourens,0.2857142857142857,14,10,0,0,0.7142857142857143,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-resolvecomments-can-reopen-resolved-feedback.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-resolvecomments-marks-accepted-feedback-resolved.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-send-message-refuses-to-target-the-invoking-chat.yaml,dmitrivMS,0.18181818181818182,11,9,0,0,0.8181818181818181,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-send-message-starts-a-turn-in-another-session.yaml,dmitrivMS,0.18181818181818182,11,9,0,0,0.8181818181818181,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-sessions-advertise-the-complete-host-owned-tool-catalog.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-server-tool-viewunreviewedcomments-returns-selected-feedback-and-clears-pending-reveal-state.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-session-changeset-aggregates-provider-edits-from-default-and-peer-chats.yaml,dmitrivMS,0.18181818181818182,11,9,0,0,0.8181818181818181,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-session-config-changes-merge-with-existing-values.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/codex-session-config-replacement-drops-previous-values.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/codex-session-configuration-resolves-and-completes-git-branches.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/codex-session-is-created-with-the-correct-working-directory.yaml,sandy081,0.23529411764705882,17,12,0,0,0.7647058823529411,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-session-metadata-history-and-provider-context-survive-a-host-restart.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-session-metadata-history-and-provider-context-survive-release-and-reconnect.yaml,roblourens,1.0,1,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/codex-side-chat-receives-bounded-source-context-without-copied-history.yaml,dmitrivMS,0.18181818181818182,11,9,0,0,0.8181818181818181,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-subscribing-to-an-unknown-terminal-is-rejected.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/codex-terminal-claim-can-transfer-from-the-client-to-the-session.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/codex-terminal-input-reaches-the-shell-and-produces-output.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/codex-terminal-resize-updates-terminal-dimensions.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/codex-terminal-title-change-is-broadcast.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/codex-tool-call-triggers-permission-request-and-can-be-approved.yaml,sandy081,0.17391304347826086,23,15,0,0,0.8260869565217391,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-truncating-at-a-missing-turn-leaves-history-unchanged.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/codex-two-peer-chats-keep-independent-provider-contexts.yaml,dmitrivMS,0.18181818181818182,11,9,0,0,0.8181818181818181,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-two-peer-chats-write-distinct-workspace-files.yaml,dmitrivMS,0.2608695652173913,23,12,0,0,0.7391304347826086,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-unarchiving-a-session-clears-the-archived-status-flag.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/codex-unknown-turn-fork-does-not-inherit-source-provider-context.yaml,dmitrivMS,0.18181818181818182,11,9,0,0,0.8181818181818181,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-workspace-file-completions-are-filtered-attached-and-cached.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/codex-workspace-file-completions-ignore-plain-text.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/codex-workspaceless-session-materializes-and-completes-a-turn.yaml,dmitrivMS,0.18181818181818182,11,9,0,0,0.8181818181818181,0
src/vs/platform/agentHost/test/node/e2e/captures/codex-worktree-session-uses-the-resolved-worktree-as-working-directory.yaml,roblourens,0.14285714285714285,42,26,0,0,0.8571428571428572,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-a-bang-command-runs-locally-and-exposes-terminal-output.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-a-failing-bang-command-reports-its-exit-code.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-a-github-remote-with-changes-advertises-pull-request-creation.yaml,roblourens,0.23076923076923078,13,10,0,0,0.7692307692307692,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-active-client-removal-removes-the-session-participant.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-active-client-set-adds-a-session-participant.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-active-client-set-replaces-an-existing-participant.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-an-automation-run-restores-mode-and-approvals-after-host-restart.yaml,dmitrivMS,0.26666666666666666,30,16,0,0,0.7333333333333334,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-an-empty-rename-command-completes-without-changing-the-title.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-archiving-a-never-restored-session-survives-a-host-restart.yaml,roblourens,0.23076923076923078,13,10,0,0,0.7692307692307692,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-archiving-a-session-sets-the-archived-status-flag.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-attaches-a-python-file-and-reads-its-function-names.yaml,roblourens,0.1935483870967742,31,19,0,0,0.8064516129032258,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-attaches-a-text-blob-and-reads-its-function-names.yaml,roblourens,0.18181818181818182,55,30,0,0,0.8181818181818181,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-auto-approve-mode-executes-a-file-creation-without-prompting.yaml,sandy081,0.25,8,7,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-cancelling-a-missing-turn-leaves-the-chat-idle.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-cancelling-a-turn-paused-for-file-tool-approval-allows-a-replacement-turn.yaml,sandy081,0.2857142857142857,7,6,0,0,0.7142857142857143,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-cancelling-a-turn-paused-for-input-allows-a-replacement-turn.yaml,sandy081,0.2857142857142857,7,6,0,0,0.7142857142857143,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-chat-attachment-end-turn-excludes-later-source-turns.yaml,sandy081,0.2857142857142857,7,6,0,0,0.7142857142857143,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-chat-attachment-pins-the-latest-completed-source-turn.yaml,sandy081,0.2857142857142857,7,6,0,0,0.7142857142857143,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-claude-haiku-4-5.yaml,meganrogge,0.2,10,9,0,0,0.8,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-claude-opus-4-5.yaml,meganrogge,0.2,10,9,0,0,0.8,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-claude-opus-4-6.yaml,meganrogge,0.2,10,9,0,0,0.8,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-claude-opus-4-7.yaml,meganrogge,0.2,10,9,0,0,0.8,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-claude-opus-4-8.yaml,meganrogge,0.2,10,9,0,0,0.8,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-claude-opus-5.yaml,meganrogge,0.2,10,9,0,0,0.8,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-claude-sonnet-4-5.yaml,meganrogge,0.2,10,9,0,0,0.8,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-claude-sonnet-4-6.yaml,meganrogge,0.2,10,9,0,0,0.8,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-claude-sonnet-5.yaml,meganrogge,0.2,10,9,0,0,0.8,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-clearing-a-draft-removes-it-from-chat-state.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-client-selected-model-is-used-for-the-turn.yaml,sandy081,0.2857142857142857,7,6,0,0,0.7142857142857143,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-client-title-change-updates-session-state.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-client-tool-disconnect-before-permission-still-completes-the-turn.yaml,roblourens,0.1935483870967742,31,19,0,0,0.8064516129032258,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-client-tool-reaches-ready-after-start-and-completes.yaml,roblourens,0.1935483870967742,31,19,0,0,0.8064516129032258,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-client-tool-result-confirmation-is-required-before-the-provider-continues.yaml,sandy081,0.2857142857142857,7,6,0,0,0.7142857142857143,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-commit-changeset-operation-generates-a-message-and-commits-mixed-changes.yaml,roblourens,0.22727272727272727,22,11,0,0,0.7727272727272727,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-counts-lines-in-a-file.yaml,roblourens,0.18181818181818182,55,30,0,0,0.8181818181818181,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-creates-a-file-in-a-new-nested-directory.yaml,roblourens,0.1935483870967742,31,19,0,0,0.8064516129032258,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-creates-a-new-text-file.yaml,roblourens,0.2,25,14,0,0,0.8,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-createterminal-exposes-requested-dimensions-cwd-and-claim.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-creating-a-duplicate-terminal-resource-is-rejected.yaml,roblourens,1.0,2,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-custom-agent-selected-after-a-default-turn-survives-a-host-restart.yaml,roblourens,1.0,1,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-custom-agent-selected-on-the-first-turn-survives-a-host-restart.yaml,roblourens,1.0,1,1,1,1,0.0,1
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-custom-agent-without-a-display-name-completes-as-a-subagent.yaml,Giuspepe,0.16,25,16,0,0,0.84,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-custom-agent-without-a-tools-list-completes-as-a-subagent.yaml,Giuspepe,0.2,20,13,0,0,0.8,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-custom-subagent-permits-requested-file-output-in-its-system-instructions.yaml,Giuspepe,0.2,20,13,0,0,0.8,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-custom-terminal-tool-preserves-a-nonzero-shell-exit-code.yaml,dmitrivMS,0.2857142857142857,7,6,0,0,0.7142857142857143,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-customization-discovery-configured-plugin-exposes-its-agent-rule-and-skill-children.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-customization-discovery-discover-finds-workspace-agents-instructions-skills-and-hooks.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-customization-discovery-discover-groups-fixed-agent-instruction-files-at-the-workspace-root.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-customization-discovery-filesystem-watcher-publishes-a-newly-added-agent.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-customization-discovery-filesystem-watcher-removes-a-deleted-agent.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-customization-discovery-filesystem-watcher-updates-an-edited-agent.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-customization-discovery-scan-finds-workspace-agents-instructions-skills-and-hooks.yaml,Copilot,0.25,4,4,0,0,0.75,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-declining-a-file-creation-tool-prevents-the-mutation-and-completes-the-turn.yaml,dmitrivMS,0.23684210526315788,38,19,0,0,0.7631578947368421,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-default-chat-embedded-text-attachment-reaches-the-provider-request.yaml,sandy081,0.2857142857142857,7,6,0,0,0.7142857142857143,0
src/vs/platform/agentHost/test/node/e2e/captures/copilotcli-default-chat-resource-attachment-reaches-the-provider-request.yaml,sandy081,0.2857142857142857,7,6,0,0,0.7142857142857143,0
