issue_number,pr_number,title,state,created_at,closed_at,author_x,commit_sha,commit_message,author_y,commit_date,file_name,status,additions,deletions,changes
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandExecutionRequestApprovalResponse.ts,modified,1.0,1.0,2.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandExecutionSource.ts,modified,1.0,1.0,2.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandExecutionStatus.ts,modified,1.0,1.0,2.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandMigration.ts,modified,1.0,1.0,2.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ComputerUseConfig.ts,added,13.0,0.0,13.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ComputerUseMacosConfig.ts,added,11.0,0.0,11.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ComputerUseMacosRequirements.ts,added,11.0,0.0,11.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ComputerUseRequirements.ts,modified,6.0,2.0,8.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ComputerUseWindowsConfig.ts,added,12.0,0.0,12.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ComputerUseWindowsExeConfig.ts,added,11.0,0.0,11.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ComputerUseWindowsExeRequirement.ts,added,11.0,0.0,11.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ComputerUseWindowsRequirements.ts,added,12.0,0.0,12.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/Config.ts,modified,4.0,2.0,6.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigBatchWriteParams.ts,modified,1.0,1.0,2.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigEdit.ts,modified,1.0,1.0,2.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigLayer.ts,modified,1.0,1.0,2.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigLayerMetadata.ts,modified,1.0,1.0,2.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigLayerSource.ts,modified,1.0,1.0,2.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigReadParams.ts,modified,1.0,1.0,2.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigReadResponse.ts,modified,1.0,1.0,2.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigRequirements.ts,modified,3.0,2.0,5.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigRequirementsReadResponse.ts,modified,1.0,1.0,2.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigValueWriteParams.ts,modified,1.0,1.0,2.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigWarningNotification.ts,modified,1.0,1.0,2.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,8bfa8be4dbf439e1922de08d1275d222f3b8835b,"Merge origin/main and repair sandbox picker conflict resolutions

Remove duplicated declarations, control flow, and tests from merge resolutions while preserving incoming Agent Host changes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 02:16:56+00:00,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigWriteResponse.ts,modified,1.0,1.0,2.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,build/gulpfile.vscode.ts,modified,0.0,1.0,1.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,package.json,modified,1.0,1.0,2.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,resources/win32/sessions.ico,removed,0.0,0.0,0.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/platform/actionWidget/browser/actionList.ts,modified,3.0,65.0,68.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/platform/actionWidget/browser/actionWidget.css,modified,2.0,2.0,4.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/platform/actionWidget/test/browser/actionList.test.ts,modified,7.0,97.0,104.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/platform/actionWidget/test/browser/actionWidget.test.ts,modified,7.0,10.0,17.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/platform/agentHost/common/agentHostEnablementService.ts,modified,13.0,0.0,13.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/platform/native/electron-main/nativeHostMainService.ts,modified,1.0,2.0,3.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/platform/window/common/window.ts,modified,0.0,1.0,1.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/platform/window/electron-main/window.ts,modified,0.0,3.0,3.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/platform/windows/electron-main/windowImpl.ts,modified,0.0,9.0,9.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/platform/windows/test/electron-main/windowsFinder.test.ts,modified,0.0,1.0,1.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/platform/workspaces/electron-main/workspacesHistoryMainService.ts,modified,2.0,18.0,20.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/sessions/contrib/chat/browser/media/chatInput.css,modified,1.0,1.0,2.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/sessions/contrib/chat/browser/media/chatView.css,modified,9.0,2.0,11.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/sessions/contrib/chat/browser/media/chatWidget.css,modified,8.0,3.0,11.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/sessions/contrib/chat/browser/media/checkboxChip.css,modified,4.0,0.0,4.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/sessions/contrib/chat/test/browser/chatInput.fixture.ts,modified,10.0,0.0,10.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/sessions/contrib/chat/test/browser/chatView.test.ts,modified,11.0,0.0,11.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/sessions/contrib/providers/agentHost/browser/agentHostModePicker.ts,modified,14.0,6.0,20.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/sessions/contrib/providers/agentHost/browser/agentHostPermissionPickerDelegate.ts,modified,7.0,5.0,12.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/sessions/contrib/providers/agentHost/browser/agentHostSessionConfigPicker.ts,modified,4.0,1.0,5.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/sessions/contrib/providers/agentHost/browser/media/agentHostSessionConfigPicker.css,modified,4.0,0.0,4.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/sessions/contrib/providers/agentHost/test/browser/agentHost/agentHostPermissionPickerDelegate.test.ts,modified,26.0,16.0,42.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/sessions/contrib/providers/agentHost/test/browser/agentHost/agentHostSessionConfigPicker.test.ts,modified,7.0,0.0,7.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/sessions/contrib/providers/agentHost/test/browser/agentHostModePicker.test.ts,modified,55.0,19.0,74.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/sessions/contrib/providers/copilotChatSessions/browser/permissionPicker.ts,modified,2.0,2.0,4.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/contrib/chat/browser/actions/chatExecuteActions.ts,modified,7.0,2.0,9.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHost.contribution.ts,modified,2.0,0.0,2.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostChatInputPicker.ts,modified,12.0,4.0,16.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostExistingSessionHarnessPickerEnablement.ts,added,69.0,0.0,69.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostModePickerPresentation.ts,modified,31.0,11.0,42.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/media/agentHostModePicker.css,modified,47.0,11.0,58.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/contrib/chat/browser/aiCustomization/aiCustomizationManagementEditor.ts,modified,9.0,3.0,12.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/contrib/chat/browser/aiCustomization/media/aiCustomizationManagement.css,modified,46.0,22.0,68.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/contrib/chat/browser/aiCustomization/toolsListWidget.ts,modified,9.0,5.0,14.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/contrib/chat/browser/chat.shared.contribution.ts,modified,1.0,1.0,2.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/contrib/chat/browser/widget/media/chat.css,modified,2.0,2.0,4.0
