commit_sha,pr_number,file_name,status,additions,deletions,changes
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/ResourceTemplate.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/ResponseItem.ts,modified,2,2,4
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/ResponseItemId.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/ReviewDecision.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/ServerNotification.ts,modified,7,2,9
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/ServerNotificationEnvelope.ts,modified,7,2,9
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/ServerRequest.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/SessionSource.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/Settings.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/SleepItem.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/SubAgentSource.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/ThreadId.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/ThreadMemoryMode.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/Tool.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/Verbosity.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/WebSearchAction.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/WebSearchContextSize.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/WebSearchItem.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/WebSearchLocation.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/WebSearchMode.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/WebSearchToolConfig.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/index.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/serde_json/JsonValue.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/Account.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AccountLoginCompletedNotification.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AccountRateLimitsUpdatedNotification.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AccountTokenUsageDailyBucket.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AccountTokenUsageSummary.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AccountUpdatedNotification.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ActivePermissionProfile.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AddCreditsNudgeCreditType.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AddCreditsNudgeEmailStatus.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AdditionalContextEntry.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AdditionalContextKind.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AdditionalFileSystemPermissions.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AdditionalNetworkPermissions.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AdditionalPermissionProfile.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AgentMessageDelivery.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AgentMessageDeltaNotification.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AllowDenyRequirement.ts,added,9,0,9
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AnalyticsConfig.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AppBranding.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AppInfo.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AppListUpdatedNotification.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AppMetadata.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AppReview.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AppScreenshot.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AppSummary.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AppTemplateSummary.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AppTemplateUnavailableReason.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AppToolApproval.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AppToolSummary.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AppToolsConfig.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ApprovalsReviewer.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AppsConfig.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AppsDefaultConfig.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AppsInstalledParams.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AppsInstalledResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AppsListParams.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AppsListResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AppsReadParams.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AppsReadResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AskForApproval.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AttestationGenerateParams.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AttestationGenerateResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AuthRecoveryNotification.ts,added,9,0,9
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AutoReviewDecisionSource.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AutoReviewRequirements.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/AwsCredentialType.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/BedrockAwsProfile.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/BedrockDiscoverParams.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/BedrockDiscoverResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/BedrockEnvironmentCredential.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/BedrockSetupParams.ts,modified,2,4,6
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/BedrockSetupResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/BrowserUseAccessApprovalLifetime.ts,added,9,0,9
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/BrowserUseConfig.ts,added,11,0,11
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/BrowserUseOriginPolicy.ts,added,12,0,12
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/BrowserUseOriginPolicyConfig.ts,added,11,0,11
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/BrowserUseRequirements.ts,modified,4,2,6
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ByteRange.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CancelLoginAccountParams.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CancelLoginAccountResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CancelLoginAccountStatus.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CapabilityRootLocation.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ChatgptAuthTokensRefreshParams.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ChatgptAuthTokensRefreshReason.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ChatgptAuthTokensRefreshResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CliAuthCredentialsStoreMode.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CodexErrorInfo.ts,modified,2,2,4
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CollabAgentState.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CollabAgentStatus.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CollabAgentTool.ts,modified,2,2,4
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CollabAgentToolCallStatus.ts,modified,2,2,4
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CollaborationModeListParams.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CollaborationModeListResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CollaborationModeMask.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandAction.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandExecOutputDeltaNotification.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandExecOutputStream.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandExecParams.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandExecResizeParams.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandExecResizeResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandExecResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandExecTerminalSize.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandExecTerminateParams.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandExecTerminateResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandExecWriteParams.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandExecWriteResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandExecutionApprovalDecision.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandExecutionApprovalKind.ts,added,12,0,12
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandExecutionOutputDeltaNotification.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandExecutionRequestApprovalParams.ts,modified,7,2,9
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandExecutionRequestApprovalResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandExecutionSource.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandExecutionStatus.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CommandMigration.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ComputerUseConfig.ts,added,13,0,13
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ComputerUseMacosConfig.ts,added,11,0,11
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ComputerUseMacosRequirements.ts,added,11,0,11
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ComputerUseRequirements.ts,modified,6,2,8
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ComputerUseWindowsConfig.ts,added,12,0,12
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ComputerUseWindowsExeConfig.ts,added,11,0,11
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ComputerUseWindowsExeRequirement.ts,added,11,0,11
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ComputerUseWindowsRequirements.ts,added,12,0,12
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/Config.ts,modified,4,2,6
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigBatchWriteParams.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigEdit.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigLayer.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigLayerMetadata.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigLayerSource.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigReadParams.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigReadResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigRequirements.ts,modified,3,2,5
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigRequirementsReadResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigValueWriteParams.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigWarningNotification.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfigWriteResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfiguredHookHandler.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConfiguredHookMatcherGroup.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConnectorMetadata.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConsumeAccountRateLimitResetCreditOutcome.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConsumeAccountRateLimitResetCreditParams.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ConsumeAccountRateLimitResetCreditResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/ContextCompactedNotification.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CreditsSnapshot.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CurrentTimeReadParams.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CurrentTimeReadResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/CyberAccessProgram.ts,added,13,0,13
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/DeprecationNoticeNotification.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/DesktopOnboardingEntrypoint.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/DynamicToolCallOutputContentItem.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/DynamicToolCallParams.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/DynamicToolCallResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/DynamicToolCallStatus.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/DynamicToolFunctionSpec.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/DynamicToolNamespaceSpec.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/DynamicToolNamespaceTool.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/DynamicToolSpec.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/EnvironmentAddParams.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/EnvironmentAddResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/EnvironmentConnectionNotification.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/EnvironmentInfoParams.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/EnvironmentInfoResponse.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/EnvironmentShellInfo.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/EnvironmentStatusKind.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/EnvironmentStatusParams.ts,modified,1,1,2
8a4b012f05bd4d89d57e4d696ee17a9171996e2b,335289,src/vs/platform/agentHost/node/codex/protocol/generated/v2/EnvironmentStatusResponse.ts,modified,1,1,2
